customer_id,user_id_int
235843d50ac43d9b9cb529d5954e281bd1a97301414cae45ab45bd663ea38713,9897.0
23608c739192db5b509827b0ab11710f861da512cda34824193a790aca47f5e8,14319.0
261834292691f16ea0ca6d517ea26e115d4b7d4b5308983fd4b9feb74015fbdd,582.0
27a8834606c71a8a990ba7e42fff4b1e934d56e388aa344c255b45770156e4dd,21155.0
27c7e859b3492ec3736fd1a507ac5a8c82b0b680e0db3fead0e22217b627de8c,21164.0
29b74ee0bf05158075ca07bc54557e00869ff951a6389455f94d32014b8a555b,21242.0
2b3726323175d9e832669d5ba7db4241f790cd246cb9f074d3bfa13c5969e06b,3910.0
2b52188513ec51921047f0a9aaa3ba58c69e17f2fb2d754c917ac4f7ee95bbb7,1771.0
2f13305f9dfdd93690b9ca5091abb3ff1570ca0e83c55019a4a2ce339f73ca84,21460.0
34278fb4258e4dbe98272bd2367e285ae97abdca51701a9174a05c098bd27c42,21650.0
3621a00c7d4a185dcca16b063d2a8fad4731180d94ca01640e2d881ce1cb7970,3972.0
3b70b117a1886d1879eda31bdd089781146ffa013c75b7f0581d3279fa76157d,3994.0
3c3718d96f89b7684c02c3080dba260ebd53fd75da83369b7d9444cfa264da20,590.0
3e7f3f91ea04b05074d0bac04d66745702a992d191cd3fde5b3e4894aaf71ed3,3092.0
462b29bc33cfbaedb5371be70634c305bb849d00119c968599d768d2f4859240,2377.0
484fa52f840544dbb8067e139cb38ad5ba047bcde95246b6d53f45beed024919,22341.0
4961a6f64d918782bd1b66fda8195c0a515ca169d981bdcf8f3b139810c44fdf,22375.0
50d21e7d86e78a2eaab94fe70762f0d850281ec846c5092fd8dd03288ae5ca2f,15507.0
522774b88dd6e1163ceb897f12a730ea278da5698c94af713bad7bfe8e6aa618,5514.0
53a5d4603cac5e925af720288edfdb4fca83025667a0ef90a250b8cd02e808af,22725.0
53de5b9cd656810838a00e370886c73061c8f1c8dc5d7736ff068e4b9b9b6e63,22730.0
551d1e5daf28442cc628defc1c897931943641d3048afa0ce9ce03b44b163e2c,7591.0
5db594917637c3cf71b601012cc437250bc9bddc89c53776b4b50ddd1bcfc93a,15800.0
61099cbcd924eb9dc0fb7dd8489280920dca586428b0e3284c8d8ef2123935e0,23178.0
64e9ef20fb0da0756548fb4f7181663279a1b07dc0d7d8b6a73c27ad92ad6eab,23317.0
655e5a762fb97db0d93ed518b0a5269ba17be7ded433c473c480a8f8c6731d54,15975.0
6c503f87f103d4a9b29dc6e108edce9a8c5668ecd34b0bdd17fe500b1dc1a52e,5675.0
6e09adc5ad985215ac1c4c1bd40a74981bab57073819d10568f9d48a5661faa6,23610.0
6f749aaeffa38069892c00168ca95ff2453012eb3a8d4c07456bef1afaa970c6,23646.0
731de34c39fbb560bc9f5d9ad1c32a4e9d36000eb4e4e7bc9921c2b230293080,16282.0
7507fd77fd27a31995afa8758fb73ac2b8bb04a6e356e80784bfd3faace4f27a,23818.0
75ec1bce1b1a0d736981731c96829ff043b1bbd4524ed4f0cf7b54ee2cdf28a9,11238.0
77b1627d15645cca5c515c3539323d0400bbce4cf84fdbaa68ba70a7a1bd92cd,11267.0
79435baf554cdfff70e3c5de5c5be7d469dc7600c59bb9d6710aada9446b6020,11288.0
7b5b7b77595e5ff865192aa046fc9c173a4be8e89f02ef6bc2ec23afca57696e,16475.0
068478b2db4117236accc0e54a28ac16da45e675958637e07aee82c6a45deef9,3707.0
0904fe35649db0cdccf0461834bf950cc9451cc5a6813faf5a6998d33868368e,19986.0
0a5ab3a2e7fdab89e142f2de3ec9cc57cd97c718f18322b971f45f81da1a9f13,20038.0
1149f080adcb2a6a4789cf1a96241af3b690ba697d1e2132055e7c16c3478162,20308.0
16345c8aaaf18e9afb3c66a7999b43c65ceca0d8fa607993411d929552d8a604,13926.0
178a6aabe3aa758c073edb5cd072218623d4135e438aa79d517aac75bc04be6f,9685.0
1c1b85902983e8a4e84ceeee35fd4da25378f1cfb745150d0d07f03b2881b31c,9765.0
1deeaee8704556cfbd46b47d3bb553096cec190c05dbfc887ee62f63a0082354,20790.0
1eac023013c52e55c9df7978f1bd7f970f64c9bf49887ab7a5d13353fb0f591e,14184.0
1fbf7005b366970686754cd28009ffa55a6dca5ddc8b0657c092957ad89bb3b8,9831.0
20d79df962142ef92ca17d3ca4ad8c9bf3f987f1ce19dd4d10ffb5baaaaa8e1f,20897.0
26aecb1266663ab6d34501442c49b6ec74c8ddba571ee9586ffe92d192ea60ea,2274.0
2ac37f33204198413107090595829e8df526347049a200e1a345f02701879b82,21281.0
2bfdfc620643e8428efa6d1658122ea82c73d9312a0bb71130b9ec61bf101164,14545.0
2e0d3c6971620e348c3ca50868af6289333d382bf9f24adab64d1a304b49317d,5287.0
3576f1218917d62b89f5475933cee04d55838ff49f96f565153db18bc29535ba,7253.0
3c8b52fb5c24c127d03c02f6ea6512da2cbc6e74fb519bf0655bd2dd6b43bc54,2348.0
45fb5237b5accbdf71fbdc154c71a3645c7f1e0ac1863dabc935dc9f58669a5b,10516.0
4a791d60d3500bab42fa5d987d022933b66570cf78cfdaecbbbc146c33c67416,15349.0
4aa97a9dbcc8b2c2b44255486ed0d7ae2dcad55f3c25ea5fc72d0ca7782c3d75,15353.0
4e9f082d36e8e5303030418bf616f53140b27ae0af99b4701cceb8c6fd9fc588,15457.0
535bef6950e93b2a70c67d902958ccac612ca7435ea7d25170a72398bcdc256b,1858.0
596a9ea878be34edbb8e448b94937652918cbe917b9c428b56df3a1485de6dac,7620.0
6355c86eacbf259518bf02381163fd4ff491160901479932ef894bae751cd939,10983.0
6733061aae0d0065f38084fb8fb3595792fdce2968e526dd2ddc72d35069da48,5644.0
6737288ff2d57ff3bcd46e97aeba10f6cbd2b1a4f6ac29b75fb587deef644b42,23392.0
674e50b94d3b5b44bb0a59b1003e43c04e26cee8c11eea21b351eb3b47cc359e,4224.0
6a59871da918227567804084a7c5ca94e75c123ac8bf60d20b43715ca2344867,16081.0
73105ea91d984e0e2053f1d4c25547de29ec82a4248200bd3bd611a72ab4f9b9,23750.0
7332efff5fc25acf9330766e362be2f255ad29624b49f26258f5491d98e8df23,7885.0
7b15320fa021012d94b5d161a2d1704e758de8841d2387b8cd39eaf03f357590,24023.0
7c82231bbac3c8076a0ce49feaad1d17a7789993348752fae8e064be7e1da3eb,16508.0
7f14b94389d6e037b6ec0b81008e7220523d63364875615ea0ebb07d697dd3e8,11374.0
00a017d6e1010e117e3881be44027688795bf5f3c363696f7260d0ebe2727285,9283.0
06d4c6a3e8821c13a31458f767dba075baf47276956dd2e4efc75104ba369b3d,13491.0
0bf8773788f87b0d6631268e18582268b54afbf2079d39705181239b8429447d,9489.0
0cb7dcbac84cef651ca78a8ff84bb89f3345ae742040cd9adde336e56cf9ae42,13648.0
0d69ab478dae8ea5de39d121cb81745c476cc202ea83032e83166c6a1da3a394,13668.0
0db7e2e301c3fad2c9a6d29216912b4c65a545a50e96b994486b4c7c1942e363,5063.0
0e5c200873968ec299c33f41f00ad1da25b91cce52b4adf4d7725575f27315b2,833.0
10ee1f7ea2b5c8de6420e3e68bb875bdf03ba4ffa66e34bd6dd83a856d45db65,1343.0
139ee0b2a12e287d975ae634a2ab98b6601cc2815708ca000378133a4c00e3f4,13854.0
165d88030588792414ccb4245bc15db703908f4cb40cd3d9ea6d7d6aa97e23fa,5117.0
1dde5b2fc72a424f65097fe7436f414c75b7659d5cf0dc06ae2308f8c04d30bf,5163.0
1e8fae471c865fc98aaf7489611de838b9adba9a18f0140c48b4d8f69c9c7e49,14178.0
1fb67588c65953b8b6465f0c858b8eb3b0a98e44a28e18036bb25a1c3cc950db,9830.0
2490c9534978c0df03da7b621913de8042bec27cb06462e5af433cb393cbc15a,2977.0
24d928c49d215da02cdd48a92d09cd2a40d316d64558591e78af0564fe2d74db,21039.0
2ac8c2da832205590f6746a611ae13e0a0451c877021dfef5fae9401f0f2f3ff,14513.0
2b02d26a952ca69ad4abb294564a6468d90d91adf0d9d02d8292e360d44b8d9a,10032.0
2b8cb3eb41ff78e233d689bec0f5cb05ba4c4aa90e63f0d5f03ac6add8d01aef,21309.0
2eafe5ea5dadad788935ec01842a6b39dadfeafdf0bc71124f363225b8d0f564,14646.0
395703d3d5ef11c61566633e8ba2fe8f40299d79c24ed0ee9b8af843869245a4,21858.0
3a62092191be45b63b89178e053ef3d240d4d3540546ef6ae47d85db01ef7d52,1810.0
3af9d294a53659e0c163bea20ed56732afbc5a29526b9ff0c24f609183ccec4e,14949.0
3e6b4fc03a858ef3d12e58d5b525e2f4bd88dea270161576c4c14931da571e48,7361.0
40d96c27013a8198bde3364ce8bec043c3a7238d7d949d999ea9f1c2c245880d,7386.0
45e68ba76bfff7c5ebb79e1a8b3032c231a5cd831a48883c2889eec76fe45c09,10512.0
4baa3869515034d02dada2e86114eddc159d4195b971f6c19768c651e73d87de,3126.0
4deb058342a58b32c338e246c2bb448f88b75327b2ab19c541dc7d30bbf9f9eb,2395.0
52cd75b0d84f79e6ce55d794798eb79d55e223622cecb188057209fa26024ab7,22696.0
57145ccbe40d95fa11f740b273fe2baa220f85e87d5de1cd6a98170b5ba71f07,22838.0
5852a149ed63ec63eb764b08d94ad7190f0f41e1ba2e5f99348160db02f4074b,22877.0
58a741c7b8de23764bc9a720b015d26a22e5634d816bb9688e365b9fe6031722,22890.0
592e37b40d62f593ad53f2bc2066442318f75f3b508dbb39988949862af646df,22905.0
5ce62f4cf7883bc2b4cbe046a23145dc9874a72030ad42c661a6015ba798074a,15773.0
5d0e8c852a0a3329aac370e8a0742e7f021fc57664a12594bd502b5754096363,1877.0
5e44dce7de4d1659adc6a23c4bba9c6f77acb6b0f43f94d24d32ee6cacccc722,15811.0
5f505188378b95e503d8d2a998f5d9b83ececf74c6037ac02c575a9afd8f3d95,15845.0
62b1f5194efda47e2c1c864bc4293ff4904ef2503528a647da4736973c646282,23237.0
653d59fc5d9a09c1a63caa2221ee00151e72e608513d12a7079b26414c519ff5,11015.0
65eb2e9d5c85c3af021d9286ee2671ad1070da3fefb4311b8d6168a20f7b447b,913.0
675491ba050dd7094274989e7d081e96240b4624088bf4555596e930426e20e4,1897.0
6b257124bbf2a2f40d76afc722d689928b57f8d2ae96b675ceac04c0425f27f9,11093.0
6e92cb23424e5fa21607dfc93022e10b41612af169163fdcf0f75fae8b457c72,23624.0
717b4c8527e6a69520f7df9588c52f9ee5ec57d08f4daaed97d9324f65aa3b4e,16242.0
7c482277f23d3195c224a5c05a3800819e39d036e686202119b5da0fe413ff15,4336.0
79f3baf8ab5d901a0c343599928701f2e9bd13a91e713c146f2e0212d13d21bb,3263.0
03688ec91eaf4d8569ec00a450567f829e122b7a368ce6acc390c4685542d5ca,3695.0
08b842be94d96d6345d1063bb6f614b79bd891ac01dffbd410397a8ace50e6ed,5028.0
0e809c8be2b15b7ede6db232aa184a0a1145bca0264ae9868c13aeaa70f35430,20201.0
15449b07ceaed6e4d6f098b53d76dcf2e46428a5bd69d9d4b1bdca7841fb0db0,5107.0
1a674938eb6b4f9b3ef35eda901f7c8a319f2666b182412685fb4785b22d002d,20667.0
28c8fe0608ada65b9d7225c766539d43655b8663577e833af2ee2eab254feb3f,21205.0
2af61a610183e721944cbc577e8e4a1750c6e0709b7344949585b5fd503f664e,1769.0
2ef80af5045c57b32077df179ea770f94e939c1d9bcd8d697433da400149b889,1391.0
34f04e6ed13eb64271f810a89ad16d2af65280044d06b896e3b4dc414b25625f,21673.0
3a85e2d3ba2934b7e7685be95ce0f590b61f5b7e09b61e04bd94053ed5382422,7317.0
3bcfbb4fa9de2cbebba443caac2e55e3a0c8671451c8a6d7780c4b6543791311,3084.0
3cf243d3ca1724f4f49bac22e51baac7ce2c0e9631c1b9ef52d12aeae744c866,10386.0
3e73e7bd7fba02d3cc1d45217634e8f7eaff99c336ccd450b07fa1e358cf5033,22024.0
409da700614ee8580eaa2ffade2a2d92f37b2597f1d552f9519d0b594221f251,10444.0
41e726f5b004cc6ab02f501a12f600cb2583cdb9d152630ffe625a75276c43a2,15141.0
422665f1799ce7e7006cbb4be580062351ef7ced59303995fc92f96af95d7880,10460.0
45c649f473b2aa67721b1a07ccedfe94e6c5ee8004399dad96de8e108738687e,4042.0
46cd00ba1caaa02dd2cfa98eb386c895f5e507875691f506c5e8933a63dc219a,10535.0
47326aaf5ab0265afe4879cad8406e64bd48cd7a96f7b8d2abdb5116bbed8d05,22304.0
4ad7ba48bc1b2a6e988da8a15f8bca257b460d59a1cac673ed5e92a7192aeae6,10589.0
504f101da0d88fecf14faad67536187485ad166e3ff944d7eb8e574e44cff4cd,15496.0
5e9d8e3bcb45c550e9fb3456d23e505c47819804da980a5cdccdd5aa1381daba,10898.0
5f6dee4654a5fcd2bbdc919df3419abe48c82f9ab9065bb1f29d7b453228e6af,23119.0
5ffd00f17e6effccd88b49c56c265c4d0150e4a4514e87470ee2923110bfb96b,2447.0
69734fd3f21665e5519b93ab2d1dfd77514b352bf750ea0e52366df6cb9de27e,406.0
6c533c29e1117fffcbf61fae2a23c767efe46fdcff489e143a5ee3ca3fed8235,23568.0
70b3b88532d7e9e8998bbae37e206b65978b887e8f9095e64b43a0eb954b42b0,5716.0
734d7a577517807a06d860fd7810a46668155738e0ca96dcb7f716e3e91e4b3e,1919.0
73ef3941bdaec2f1cc8f68d36c44e538f1cc42f8c6681e1f14b2940f488de09c,23778.0
7765dd4edaf26ae499d183391222fa3efe8436402557291d575cd3a88c4f682c,23892.0
7ae899ae95db208c3e9d723033073c8ced3f2e9e67e9d0da6a0c50d10644db58,11325.0
7e37fdc4cbab8189a9971d1e625b203f279b9acf7c3d3ad0f9d7cbcf1f53f191,11361.0
8114bf34bad170f7a399ba0a4f9c82434eb77a8d213f4fd3660f0f6217d786ef,3288.0
052ed4e484443d43d100dc9d071c02d5d0199849d37c3d8a3c5b60d205a238b5,13445.0
06523f95f192ddce301b8df183aca51e1f7faddf7e71b85268dc320fdf346b3c,19882.0
0ed4b977235342d09deab7ec593440d32da4891b56fc4480da0060be21520af2,20212.0
0f05d886bc884ce356ab4ca948af9e81d76550712307d0e9556acd32e427e89d,13729.0
154970634cda9368ff5499129eae04ac336c86f2932f2a91a8ba93722e8008ea,6862.0
1aac60363fe4f1e3e91a14a4b12994b135df651e671359966f7d8745c48b9dee,14062.0
256b81e1d9c2b438fc3e5e48a4bc14ae41ee3783c1adad61d5dfc91e822f8bb7,5226.0
287d84345a352ff7e8306813b6f6a7eb26680432a09f922c05cedadb73ba1755,3895.0
2b69628292307403b6c0c9a14947e92910574eddeccb614302c66cd1ba4bd2b8,10041.0
2fd40d1ce8f8678aa805d4fb05c4028e28ced9c758c148e06d3859dd5a214c04,7194.0
319cde9c0449516c3a1d6f1da50da70a12638850dcbb0228a6faf80192533be2,21562.0
32787b035ff8f7faf81493d7381241da6f8c25c1cf0471c9e2732a03cfacf234,21591.0
344e81ee45e2f2059afb36e9a4ad1e506bbc8c3500fecb01ff485efa69ae7c0d,21656.0
35bd76250ca2d331921f3b0586470a63ff20ce9c566a64ac0612249ba4282749,10252.0
3c4998a9ce9945a209026742c10d7e2d1f0007390cea1037c6ea0d1d505ced9d,1410.0
402ca2c09d9f7267c58508416715b20269a19a7b5d347c65b23b3c599fe48fdc,480.0
427d43a918f40241067b9d35e56e045b67ce607194a5d551f2360c3d7567322a,22155.0
47ee39abfc2e7182e0aa166cd1718fac4ca006733f991d5f27295b5abfdd1eda,22330.0
4824c5fd2553a0203cf6facee5d9b15c956c4da6e436fa3110be2dcad90f8051,10553.0
487fb85c6749c961b0cfafb827662f0afef504a27da7b536799548b06a1973b5,10555.0
4e28c1a0fc78c15945dbc9cdfed9135a713f2632ca6d88511ad921b1e1de4049,15443.0
4fd1e8c3c81f5a6b47c9086723c5696afc470a44c17b18bb7cafbf0ac08edecb,4098.0
51a3f628cdeb331b267d7969ae97fe11301176b1df3ad949eed42349cbc4a9a5,15524.0
5454b3e87fa60bc182a8e111f566b5e53aa125b23d644da17dca5a19ac021455,2412.0
56433bee7929b1fba62ab5b543605706742ed7902c9e29a8335f85b2a2501bb1,15620.0
570b90589a3b2fda570b54556a06ec05bab3b79b4e98b6951738c156ae418bc1,22836.0
5a5b1a7c1729c534672f2bb010934febc45228d29978b040e0faa3cb539dec28,4156.0
5cfe8c25ca9c1b070d9e27ec2640fe7ba8e80aba0b9ba65dd4913f9c42adce1b,23038.0
5e83fba265e7a359a79a4cde7d375f6e197dc73a720c400fe41a32755d4af2ec,23091.0
602a08cba03368f9e3bfe768815bda720e55398e7dfd4acca765961add0a833a,23143.0
621835cbf2f26ac38f7c7a1d8fcedce3116f79d587b19945f1394625a283a9da,23215.0
64c7d6e6f81bb8a51909251c4cb4a8f1213c440f0761be0429d7f791240b1863,7743.0
703211da15b8bd6ef42edd7b5801a051443b2a6f881a42b17c36803ab31b5bd5,16215.0
7a3ba3cec9d22ab8ac9dbd3d02e0523d2435f034a0dc8c56157c388893900f87,7963.0
7c420345ec8cf8147cec08bb0de98cc22014af548b60e44e50e18710ec44909f,16501.0
807f041cb43aefcf1179710236e56f2195ad532495bddf8ea2c1478065471df9,928.0
6680d9f7339764288d6c2391189c6acf5836d093feda7fe22372087c90400963,15995.0
00402f4463c8dc1b3ee54abfdea280e96cd87320449eca8953eb06769a5c20d4,13305.0
00a64e86897e28b304195ad497bc63234a3ab00a5eb247930ff59398d765f04a,19670.0
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,1317.0
04f8d3164273444b81731e044b1227ccb4d6430c4d8f6e5bb6f44f845178df40,19824.0
